sku,category,family,sub_model_id,sub_model_name_th,sub_model_name_en,screen_size,chip,capacity,color_th,color_en,color_hex,price_thb,in_stock,dimensions_mm,weight_grams,display_specs,camera_specs,battery_specs,box_contents,local_image_nobg,image_url_highres,specs_url,buy_url
TH-IPHONE15-BLUE-512GB-C637,iphone,iPhone 15,iphone-15,,iPhone 15,"6.1""",,,ฟ้า,Blue,#3E536B,38900,,147.6 x 71.6 x 7.80 มม.,171 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.1 นิ้ว, ความละเอียด 2556 x 1179 พิกเซลที่ 460 ppi, Dynamic Island, ความสว่างสูงสุด 2,000 นิต (กลางแจ้ง)","ระบบกล้องคู่ขั้นสูง: กล้องหลัก 48MP (26 มม., ƒ/1.6) + กล้อง Ultra Wide 12MP (13 มม., ƒ/2.4), ถ่ายภาพบุคคลรุ่นถัดไปพร้อมการควบคุมโฟกัสและความชัดลึก","การเล่นวิดีโอนานสูงสุด 20 ชั่วโมง, การเล่นเสียงนานสูงสุด 80 ชั่วโมง, ชาร์จเร็ว 50% ใน 30 นาที","iPhone 15 พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/blue.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-blue?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15-BLACK-128GB-8E88,iphone,iPhone 15,iphone-15,,iPhone 15,"6.1""",,,ดำ,Black,#1F2022,26900,,147.6 x 71.6 x 7.80 มม.,171 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.1 นิ้ว, ความละเอียด 2556 x 1179 พิกเซลที่ 460 ppi, Dynamic Island, ความสว่างสูงสุด 2,000 นิต (กลางแจ้ง)","ระบบกล้องคู่ขั้นสูง: กล้องหลัก 48MP (26 มม., ƒ/1.6) + กล้อง Ultra Wide 12MP (13 มม., ƒ/2.4), ถ่ายภาพบุคคลรุ่นถัดไปพร้อมการควบคุมโฟกัสและความชัดลึก","การเล่นวิดีโอนานสูงสุด 20 ชั่วโมง, การเล่นเสียงนานสูงสุด 80 ชั่วโมง, ชาร์จเร็ว 50% ใน 30 นาที","iPhone 15 พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/black.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-black?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15-BLACK-256GB-0E60,iphone,iPhone 15,iphone-15,,iPhone 15,"6.1""",,,ดำ,Black,#1F2022,30900,,147.6 x 71.6 x 7.80 มม.,171 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.1 นิ้ว, ความละเอียด 2556 x 1179 พิกเซลที่ 460 ppi, Dynamic Island, ความสว่างสูงสุด 2,000 นิต (กลางแจ้ง)","ระบบกล้องคู่ขั้นสูง: กล้องหลัก 48MP (26 มม., ƒ/1.6) + กล้อง Ultra Wide 12MP (13 มม., ƒ/2.4), ถ่ายภาพบุคคลรุ่นถัดไปพร้อมการควบคุมโฟกัสและความชัดลึก","การเล่นวิดีโอนานสูงสุด 20 ชั่วโมง, การเล่นเสียงนานสูงสุด 80 ชั่วโมง, ชาร์จเร็ว 50% ใน 30 นาที","iPhone 15 พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/black.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-black?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15-BLACK-512GB-09CA,iphone,iPhone 15,iphone-15,,iPhone 15,"6.1""",,,ดำ,Black,#1F2022,38900,,147.6 x 71.6 x 7.80 มม.,171 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.1 นิ้ว, ความละเอียด 2556 x 1179 พิกเซลที่ 460 ppi, Dynamic Island, ความสว่างสูงสุด 2,000 นิต (กลางแจ้ง)","ระบบกล้องคู่ขั้นสูง: กล้องหลัก 48MP (26 มม., ƒ/1.6) + กล้อง Ultra Wide 12MP (13 มม., ƒ/2.4), ถ่ายภาพบุคคลรุ่นถัดไปพร้อมการควบคุมโฟกัสและความชัดลึก","การเล่นวิดีโอนานสูงสุด 20 ชั่วโมง, การเล่นเสียงนานสูงสุด 80 ชั่วโมง, ชาร์จเร็ว 50% ใน 30 นาที","iPhone 15 พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/black.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-black?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-PINK-128GB-243D,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,ชมพู,Pink,#E3A3B1,29900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/pink.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-pink?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-PINK-256GB-62E9,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,ชมพู,Pink,#E3A3B1,33900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/pink.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-pink?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-PINK-512GB-EF03,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,ชมพู,Pink,#E3A3B1,41900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/pink.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-pink?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-YELLOW-128GB-D2AC,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,เหลือง,Yellow,#FBE27D,29900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-yellow?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-YELLOW-256GB-8B07,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,เหลือง,Yellow,#FBE27D,33900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-yellow?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-YELLOW-512GB-B96F,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,เหลือง,Yellow,#FBE27D,41900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-yellow?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-GREEN-128GB-FBA6,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,เขียว,Green,#43594B,29900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/green.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-green?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-GREEN-256GB-131A,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,เขียว,Green,#43594B,33900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/green.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-green?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
TH-IPHONE15PLUS-GREEN-512GB-7854,iphone,iPhone 15,iphone-15-plus,,iPhone 15 Plus,"6.7""",,,เขียว,Green,#43594B,41900,,160.9 x 77.8 x 7.80 มม.,201 กรัม,"จอภาพ Super Retina XDR OLED ขนาด 6.7 นิ้ว, ความละเอียด 2796 x 1290 พิกเซลที่ 460 ppi, Dynamic Island","ระบบกล้องคู่: กล้องหลัก 48MP + กล้อง Ultra Wide 12MP, ซูมแบบออปติคัล 2 เท่า","การเล่นวิดีโอนานสูงสุด 26 ชั่วโมง, การเล่นเสียงนานสูงสุด 100 ชั่วโมง","iPhone 15 Plus พร้อม iOS, สายชาร์จ USB-C (1 ม.), เอกสารประกอบ",data/images_transparent/iphone/iphone-15/green.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-15-finish-select-202309-6-1inch-green?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/iphone-15/specs/,https://www.apple.com/th/shop/buy-iphone/iphone-15
